platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,contest_id,irt_users,is_experimental
AtCoder,arc121_c,C. Odd Even Sort,1856.0,Medium,,,,arc121,3298.0,False
AtCoder,arc121_d,D. 1 or 2,2784.0,Hard,,,,arc121,3298.0,False
AtCoder,arc121_e,E. Directed Tree,2645.0,Hard,,,,arc121,3298.0,False
AtCoder,arc121_f,F. Logical Operations on Tree,2940.0,Hard,,,,arc121,3298.0,False
AtCoder,arc122_a,A. Many Formulae,783.0,Easy,,,,arc122,2172.0,False
AtCoder,arc122_b,B. Insurance,729.0,Easy,,,,arc122,2172.0,False
AtCoder,arc122_c,C. Calculator,1818.0,Medium,,,,arc122,2172.0,False
AtCoder,arc122_d,D. XOR Game,2331.0,Hard,,,,arc122,2172.0,False
AtCoder,arc122_e,E. Increasing LCMs,2535.0,Hard,,,,arc122,2172.0,False
AtCoder,arc122_f,F. Domination,,Unknown,,,,arc122,,False
AtCoder,arc123_a,A. Arithmetic Sequence,73.0,Easy,,,,arc123,3338.0,False
AtCoder,arc123_b,B. Increasing Triples,348.0,Easy,,,,arc123,3338.0,False
AtCoder,arc123_c,"C. 1, 2, 3 - Decomposition",1827.0,Medium,,,,arc123,3338.0,False
AtCoder,arc123_d,"D. Inc, Dec - Decomposition",2143.0,Hard,,,,arc123,3338.0,False
AtCoder,arc123_e,E. Training,2828.0,Hard,,,,arc123,3338.0,False
AtCoder,arc123_f,F. Insert Addition,3424.0,Hard,,,,arc123,3338.0,False
AtCoder,arc124_a,A. LR Constraints,149.0,Easy,,,,arc124,2182.0,False
AtCoder,arc124_b,B. XOR Matching 2,788.0,Easy,,,,arc124,2182.0,False
AtCoder,arc124_c,C. LCM of GCDs,1495.0,Medium,,,,arc124,2182.0,False
AtCoder,arc124_d,D. Yet Another Sorting Problem,2008.0,Hard,,,,arc124,2182.0,False
AtCoder,arc124_e,E. Pass to Next,3031.0,Hard,,,,arc124,2182.0,False
AtCoder,arc124_f,F. Chance Meeting,3246.0,Hard,,,,arc124,2182.0,False
AtCoder,arc125_a,A. Dial Up,442.0,Easy,,,,arc125,2081.0,False
AtCoder,arc125_b,B. Squares,1273.0,Medium,,,,arc125,2081.0,False
AtCoder,arc125_c,C. LIS to Original Sequence,1896.0,Medium,,,,arc125,2081.0,False
AtCoder,arc125_d,D. Unique Subsequence,2187.0,Hard,,,,arc125,2081.0,False
AtCoder,arc125_e,E. Snack,2874.0,Hard,,,,arc125,2081.0,False
AtCoder,arc125_f,F. Tree Degree Subset Sum,3541.0,Hard,,,,arc125,2081.0,False
AtCoder,arc126_a,A. Make 10,465.0,Easy,,,,arc126,2158.0,False
AtCoder,arc126_b,B. Cross-free Matching,1370.0,Medium,,,,arc126,2158.0,False
AtCoder,arc126_c,C. Maximize GCD,1824.0,Medium,,,,arc126,2158.0,False
AtCoder,arc126_d,D. Pure Straight,2332.0,Hard,,,,arc126,2158.0,False
AtCoder,arc126_e,E. Infinite Operations,2766.0,Hard,,,,arc126,2158.0,False
AtCoder,arc126_f,F. Affine Sort,3488.0,Hard,,,,arc126,2158.0,False
AtCoder,arc127_a,A. Leading 1s,808.0,Medium,,,,arc127,1275.0,False
AtCoder,arc127_b,B. Ternary Strings,1594.0,Medium,,,,arc127,1275.0,False
AtCoder,arc127_c,C. Binary Strings,2092.0,Hard,,,,arc127,1275.0,False
AtCoder,arc127_d,D. Sum of Min of Xor,2593.0,Hard,,,,arc127,1275.0,False
AtCoder,arc127_e,E. Priority Queue,2678.0,Hard,,,,arc127,1275.0,False
AtCoder,arc127_f,F. ±AB,3723.0,Hard,,,,arc127,1275.0,False
AtCoder,arc128_a,A. Gold and Silver,650.0,Easy,,,,arc128,2334.0,False
AtCoder,arc128_b,B. Balls of Three Colors,941.0,Medium,,,,arc128,2334.0,False
AtCoder,arc128_c,C. Max Dot,1810.0,Medium,,,,arc128,2334.0,False
AtCoder,arc128_d,D. Neq Neq,2554.0,Hard,,,,arc128,2334.0,False
AtCoder,arc128_e,E. K Different Values,3049.0,Hard,,,,arc128,2334.0,False
AtCoder,arc128_f,F. Game against Robot,3671.0,Hard,,,,arc128,2334.0,False
AtCoder,arc129_a,A. Smaller XOR,727.0,Easy,,,,arc129,1664.0,False
AtCoder,arc129_b,B. Range Point Distance,735.0,Easy,,,,arc129,1664.0,False
AtCoder,arc129_c,C. Multiple of 7,1687.0,Medium,,,,arc129,1664.0,False
AtCoder,arc129_d,D. -1+2-1,2300.0,Hard,,,,arc129,1664.0,False
AtCoder,arc129_e,E. Yet Another Minimization,3337.0,Hard,,,,arc129,1664.0,False
AtCoder,arc129_f,F. Let's Play Tag,3596.0,Hard,,,,arc129,1664.0,False
AtCoder,arc130_a,A. Remove One Character,-68.0,Easy,,,,arc130,1994.0,False
AtCoder,arc130_b,B. Colorful Lines,576.0,Easy,,,,arc130,1994.0,False
AtCoder,arc130_c,C. Digit Sum Minimization,1814.0,Medium,,,,arc130,1994.0,False
AtCoder,arc130_d,D. Zigzag Tree,2437.0,Hard,,,,arc130,1994.0,False
AtCoder,arc130_e,E. Increasing Minimum,3188.0,Hard,,,,arc130,1994.0,False
AtCoder,arc130_f,F. Replace by Average,3211.0,Hard,,,,arc130,1994.0,False
AtCoder,arc131_a,A. Two Lucky Numbers,-529.0,Easy,,,,arc131,1062.0,False
AtCoder,arc131_b,B. Grid Repainting 4,-158.0,Easy,,,,arc131,1062.0,False
AtCoder,arc131_c,C. Zero XOR,1162.0,Medium,,,,arc131,1062.0,False
AtCoder,arc131_d,D. AtArcher,2271.0,Hard,,,,arc131,1062.0,False
AtCoder,arc131_e,E. Christmas Wreath,2314.0,Hard,,,,arc131,1062.0,False
AtCoder,arc131_f,F. ARC Stamp,3501.0,Hard,,,,arc131,1062.0,False
AtCoder,arc132_a,A. Permutation Grid,347.0,Easy,,,,arc132,2031.0,False
AtCoder,arc132_b,B. Shift and Reverse,753.0,Easy,,,,arc132,2031.0,False
AtCoder,arc132_c,C. Almost Sorted,1616.0,Medium,,,,arc132,2031.0,False
AtCoder,arc132_d,D. Between Two Binary Strings,2221.0,Hard,,,,arc132,2031.0,False
AtCoder,arc132_e,E. Paw,3144.0,Hard,,,,arc132,2031.0,False
AtCoder,arc132_f,F. Takahashi The Strongest,3076.0,Hard,,,,arc132,2031.0,False
AtCoder,arc133_a,A. Erase by Value,235.0,Easy,,,,arc133,2915.0,False
AtCoder,arc133_b,B. Dividing Subsequence,1317.0,Medium,,,,arc133,2915.0,False
AtCoder,arc133_c,C. Row Column Sums,1583.0,Medium,,,,arc133,2915.0,False
AtCoder,arc133_d,D. Range XOR,2658.0,Hard,,,,arc133,2915.0,False
AtCoder,arc133_e,E. Cyclic Medians,3238.0,Hard,,,,arc133,2915.0,False
AtCoder,arc133_f,F. Random Transition,,Unknown,,,,arc133,,False
AtCoder,arc134_a,A. Bridge and Sheets,207.0,Easy,,,,arc134,3484.0,False
AtCoder,arc134_b,B. Reserve or Reverse,934.0,Medium,,,,arc134,3484.0,False
AtCoder,arc134_c,C. The Majority,1560.0,Medium,,,,arc134,3484.0,False
AtCoder,arc134_d,D. Concatenate Subsequences,1998.0,Medium,,,,arc134,3484.0,False
AtCoder,arc134_e,E. Modulo Nim,3026.0,Hard,,,,arc134,3484.0,False
AtCoder,arc134_f,F. Flipping Coins,3530.0,Hard,,,,arc134,3484.0,False
AtCoder,arc135_a,"A. Floor, Ceil - Decomposition",634.0,Easy,,,,arc135,2809.0,False
AtCoder,arc135_b,B. Sum of Three Terms,1239.0,Medium,,,,arc135,2809.0,False
AtCoder,arc135_c,C. XOR to All,1512.0,Medium,,,,arc135,2809.0,False
AtCoder,arc135_d,D. Add to Square,2750.0,Hard,,,,arc135,2809.0,False
AtCoder,arc135_e,E. Sequence of Multiples,3157.0,Hard,,,,arc135,2809.0,False
AtCoder,arc135_f,"F. Delete 1, 4, 7, ...",3821.0,Hard,,,,arc135,2809.0,False
AtCoder,arc136_a,A. A ↔ BB,-114.0,Easy,,,,arc136,3195.0,False
AtCoder,arc136_b,B. Triple Shift,1358.0,Medium,,,,arc136,3195.0,False
AtCoder,arc136_c,C. Circular Addition,2137.0,Hard,,,,arc136,3195.0,False
AtCoder,arc136_d,D. Without Carry,1908.0,Medium,,,,arc136,3195.0,False
AtCoder,arc136_e,E. Non-coprime DAG,3100.0,Hard,,,,arc136,3195.0,False
AtCoder,arc136_f,F. Flip Cells,3554.0,Hard,,,,arc136,3195.0,False
AtCoder,arc137_a,A. Coprime Pair,480.0,Easy,,,,arc137,3375.0,False
AtCoder,arc137_b,B. Count 1's,883.0,Medium,,,,arc137,3375.0,False
AtCoder,arc137_c,C. Distinct Numbers,2043.0,Hard,,,,arc137,3375.0,False
AtCoder,arc137_d,D. Prefix XORs,2191.0,Hard,,,,arc137,3375.0,False
AtCoder,arc137_e,E. Bakery,3034.0,Hard,,,,arc137,3375.0,False
AtCoder,arc137_f,F. Overlaps,3313.0,Hard,,,,arc137,3375.0,False
AtCoder,arc138_a,A. Larger Score,837.0,Medium,,,,arc138,3231.0,False
AtCoder,arc138_b,B. 01 Generation,934.0,Medium,,,,arc138,3231.0,False
AtCoder,arc138_c,C. Rotate and Play Game,1728.0,Medium,,,,arc138,3231.0,False
AtCoder,arc138_d,D. Differ by K bits,2083.0,Hard,,,,arc138,3231.0,False
AtCoder,arc138_e,E. Decreasing Subsequence,3624.0,Hard,,,,arc138,3231.0,False
AtCoder,arc138_f,F. KD Tree,3882.0,Hard,,,,arc138,3231.0,False
AtCoder,arc139_a,A. Trailing Zeros,599.0,Easy,,,,arc139,1921.0,False
AtCoder,arc139_b,B. Make N,1719.0,Medium,,,,arc139,1921.0,False
AtCoder,arc139_c,C. One Three Nine,2406.0,Hard,,,,arc139,1921.0,False
AtCoder,arc139_d,D. Priority Queue 2,2816.0,Hard,,,,arc139,1921.0,False
AtCoder,arc139_e,E. Wazir,3222.0,Hard,,,,arc139,1921.0,False
AtCoder,arc139_f,F. Many Xor Optimization Problems,,Unknown,,,,arc139,,False
AtCoder,arc140_a,A. Right String,951.0,Medium,,,,arc140,2192.0,False
AtCoder,arc140_b,B. Shorten ARC,1092.0,Medium,,,,arc140,2192.0,False
AtCoder,arc140_c,C. ABS Permutation (LIS ver.),1596.0,Medium,,,,arc140,2192.0,False
AtCoder,arc140_d,D. One to One,2443.0,Hard,,,,arc140,2192.0,False
AtCoder,arc140_e,E. Not Equal Rectangle,2739.0,Hard,,,,arc140,2192.0,False
AtCoder,arc140_f,F. ABS Permutation (Count ver.),3392.0,Hard,,,,arc140,2192.0,False
AtCoder,arc141_a,A. Periodic Number,734.0,Easy,,,,arc141,2054.0,False
AtCoder,arc141_b,B. Increasing Prefix XOR,1265.0,Medium,,,,arc141,2054.0,False
AtCoder,arc141_c,C. Bracket and Permutation,2342.0,Hard,,,,arc141,2054.0,False
AtCoder,arc141_d,D. Non-divisible Set,2890.0,Hard,,,,arc141,2054.0,False
AtCoder,arc141_e,E. Sliding Edge on Torus,3009.0,Hard,,,,arc141,2054.0,False
AtCoder,arc141_f,F. Well-defined Abbreviation,4134.0,Hard,,,,arc141,2054.0,False
AtCoder,arc142_a,A. Reverse and Minimize,552.0,Easy,,,,arc142,2377.0,False
AtCoder,arc142_b,B. Unbalanced Squares,692.0,Easy,,,,arc142,2377.0,False
AtCoder,arc142_c,C. Tree Queries,1347.0,Medium,,,,arc142,2377.0,False
AtCoder,arc142_d,D. Deterministic Placing,2938.0,Hard,,,,arc142,2377.0,False
AtCoder,arc142_e,E. Pairing Wizards,3232.0,Hard,,,,arc142,2377.0,False
AtCoder,arc142_f,F. Paired Wizards,3723.0,Hard,,,,arc142,2377.0,False
AtCoder,arc143_a,A. Three Integers,-42.0,Easy,,,,arc143,2521.0,False
AtCoder,arc143_b,B. Counting Grids,1433.0,Medium,,,,arc143,2521.0,False
AtCoder,arc143_c,C. Piles of Pebbles,1805.0,Medium,,,,arc143,2521.0,False
AtCoder,arc143_d,D. Bridges,2229.0,Hard,,,,arc143,2521.0,False
AtCoder,arc143_e,E. Reversi,2521.0,Hard,,,,arc143,2521.0,False
AtCoder,arc143_f,F. Counting Subsets,,Unknown,,,,arc143,,False
AtCoder,arc144_a,A. Digit Sum of 2x,-136.0,Easy,,,,arc144,3313.0,False
AtCoder,arc144_b,B. Gift Tax,895.0,Medium,,,,arc144,3313.0,False
AtCoder,arc144_c,C. K Derangement,1622.0,Medium,,,,arc144,3313.0,False
AtCoder,arc144_d,D. AND OR Equation,2468.0,Hard,,,,arc144,3313.0,False
AtCoder,arc144_e,E. GCD of Path Weights,3238.0,Hard,,,,arc144,3313.0,False
AtCoder,arc144_f,F. Arithmetic Sequence Nim,3744.0,Hard,,,,arc144,3313.0,False
AtCoder,arc145_a,A. AB Palindrome,596.0,Easy,,,,arc145,3425.0,False
AtCoder,arc145_b,B. AB Game,767.0,Easy,,,,arc145,3425.0,False
AtCoder,arc145_c,C. Split and Maximize,1697.0,Medium,,,,arc145,3425.0,False
AtCoder,arc145_d,D. Non Arithmetic Progression Set,2297.0,Hard,,,,arc145,3425.0,False
AtCoder,arc145_e,E. Adjacent XOR,3581.0,Hard,,,,arc145,3425.0,False
AtCoder,arc145_f,F. Modulo Sum of Increasing Sequences,3943.0,Hard,,,,arc145,3425.0,False
AtCoder,arc146_a,A. Three Cards,32.0,Easy,,,,arc146,2730.0,False
AtCoder,arc146_b,B. Plus and AND,1335.0,Medium,,,,arc146,2730.0,False
AtCoder,arc146_c,C. Even XOR,2428.0,Hard,,,,arc146,2730.0,False
AtCoder,arc146_d,D. >=<,2663.0,Hard,,,,arc146,2730.0,False
AtCoder,arc146_e,E. Simple Speed,3131.0,Hard,,,,arc146,2730.0,False
AtCoder,arc146_f,F. Simple Solitaire,,Unknown,,,,arc146,,False
AtCoder,arc147_a,A. Max Mod Min,347.0,Easy,,,,arc147,2634.0,False
AtCoder,arc147_b,B. Swap to Sort,1167.0,Medium,,,,arc147,2634.0,False
AtCoder,arc147_c,C. Min Diff Sum,1704.0,Medium,,,,arc147,2634.0,False
AtCoder,arc147_d,D. Sets Scores,2145.0,Hard,,,,arc147,2634.0,False
AtCoder,arc147_e,E. Examination,2553.0,Hard,,,,arc147,2634.0,False
AtCoder,arc147_f,F. Again ABC String,4016.0,Hard,,,,arc147,2634.0,False
AtCoder,arc148_a,A. mod M,656.0,Easy,,,,arc148,2511.0,False
AtCoder,arc148_b,B. dp,975.0,Medium,,,,arc148,2511.0,False
AtCoder,arc148_c,C. Lights Out on Tree,1488.0,Medium,,,,arc148,2511.0,False
AtCoder,arc148_d,D. mod M Game,2009.0,Hard,,,,arc148,2511.0,False
AtCoder,arc148_e,E. ≥ K,2785.0,Hard,,,,arc148,2511.0,False
AtCoder,arc148_f,F. 998244353 → 1000000007,3621.0,Hard,,,,arc148,2511.0,False
AtCoder,arc149_a,A. Repdigit Number,878.0,Medium,,,,arc149,2346.0,False
AtCoder,arc149_b,B. Two LIS Sum,983.0,Medium,,,,arc149,2346.0,False
AtCoder,arc149_c,C. Avoid Prime Sum,1415.0,Medium,,,,arc149,2346.0,False
AtCoder,arc149_d,D. Simultaneous Sugoroku,2991.0,Hard,,,,arc149,2346.0,False
AtCoder,arc149_e,E. Sliding Window Sort,3188.0,Hard,,,,arc149,2346.0,False
AtCoder,arc149_f,F. Rational Number System,3583.0,Hard,,,,arc149,2346.0,False
AtCoder,arc150_a,A. Continuous 1,952.0,Medium,,,,arc150,2453.0,False
AtCoder,arc150_b,B. Make Divisible,1466.0,Medium,,,,arc150,2453.0,False
AtCoder,arc150_c,C. Path and Subsequence,1802.0,Medium,,,,arc150,2453.0,False
AtCoder,arc150_d,D. Removing Gacha,2407.0,Hard,,,,arc150,2453.0,False
AtCoder,arc150_e,E. Weathercock,3466.0,Hard,,,,arc150,2453.0,False
AtCoder,arc150_f,F. Constant Sum Subsequence,3432.0,Hard,,,,arc150,2453.0,False
AtCoder,arc151_a,A. Equal Hamming Distances,355.0,Easy,,,,arc151,2418.0,False
AtCoder,arc151_b,B. A < AP,1333.0,Medium,,,,arc151,2418.0,False
AtCoder,arc151_c,C. 01 Game,1940.0,Medium,,,,arc151,2418.0,False
AtCoder,arc151_d,D. Binary Representations and Queries,2282.0,Hard,,,,arc151,2418.0,False
AtCoder,arc151_e,E. Keep Being Substring,2713.0,Hard,,,,arc151,2418.0,False
AtCoder,arc151_f,F. RGB Card Game,3744.0,Hard,,,,arc151,2418.0,False
AtCoder,arc152_a,A. Seat Occupation,269.0,Easy,,,,arc152,2291.0,False
AtCoder,arc152_b,B. Pass on Path,1628.0,Medium,,,,arc152,2291.0,False
AtCoder,arc152_c,C. Pivot,2081.0,Hard,,,,arc152,2291.0,False
AtCoder,arc152_d,D. Halftree,2381.0,Hard,,,,arc152,2291.0,False
AtCoder,arc152_e,E. Xor Annihilation,2990.0,Hard,,,,arc152,2291.0,False
AtCoder,arc152_f,F. Attraction on Tree,3664.0,Hard,,,,arc152,2291.0,False
AtCoder,arc153_a,A. AABCDDEFE,-259.0,Easy,,,,arc153,3678.0,False
AtCoder,arc153_b,B. Grid Rotations,1369.0,Medium,,,,arc153,3678.0,False
AtCoder,arc153_c,C. ± Increasing Sequence,1960.0,Medium,,,,arc153,3678.0,False
AtCoder,arc153_d,D. Sum of Sum of Digits,2664.0,Hard,,,,arc153,3678.0,False
AtCoder,arc153_e,E. Deque Minimization,3276.0,Hard,,,,arc153,3678.0,False
AtCoder,arc153_f,F. Tri-Colored Paths,3597.0,Hard,,,,arc153,3678.0,False
AtCoder,arc154_a,A. Swap Digit,364.0,Easy,,,,arc154,2387.0,False
AtCoder,arc154_b,B. New Place,1027.0,Medium,,,,arc154,2387.0,False
AtCoder,arc154_c,C. Roller,1881.0,Medium,,,,arc154,2387.0,False
AtCoder,arc154_d,D. A + B > C ?,2265.0,Hard,,,,arc154,2387.0,False
AtCoder,arc154_e,E. Reverse and Inversion,3506.0,Hard,,,,arc154,2387.0,False
AtCoder,arc154_f,F. Dice Game,3616.0,Hard,,,,arc154,2387.0,False
AtCoder,arc155_a,A. ST and TS  Palindrome,1548.0,Medium,,,,arc155,2020.0,False
AtCoder,arc155_b,B. Abs Abs Function,1565.0,Medium,,,,arc155,2020.0,False
AtCoder,arc155_c,C. Even Sum Triplet,2219.0,Hard,,,,arc155,2020.0,False
AtCoder,arc155_d,D. Avoid Coprime Game,3001.0,Hard,,,,arc155,2020.0,False
AtCoder,arc155_e,E. Split and Square,3513.0,Hard,,,,arc155,2020.0,False
AtCoder,arc155_f,F. Directable as Desired,,Unknown,,,,arc155,,False
AtCoder,arc156_a,A. Non-Adjacent Flip,510.0,Easy,,,,arc156,3075.0,False
AtCoder,arc156_b,B. Mex on Blackboard,1415.0,Medium,,,,arc156,3075.0,False
AtCoder,arc156_c,C. Tree and LCS,2155.0,Hard,,,,arc156,3075.0,False
AtCoder,arc156_d,D. Xor Sum 5,2568.0,Hard,,,,arc156,3075.0,False
AtCoder,arc156_e,E. Non-Adjacent Matching,3650.0,Hard,,,,arc156,3075.0,False
AtCoder,arc156_f,F. Make Same Set,4011.0,Hard,,,,arc156,3075.0,False
AtCoder,arc157_a,A. XXYYX,344.0,Easy,,,,arc157,2805.0,False
AtCoder,arc157_b,B. XYYYX,1529.0,Medium,,,,arc157,2805.0,False
AtCoder,arc157_c,C. YY Square,1802.0,Medium,,,,arc157,2805.0,False
AtCoder,arc157_d,D. YY Garden,2435.0,Hard,,,,arc157,2805.0,False
AtCoder,arc157_e,E. XXYX Binary Tree,2877.0,Hard,,,,arc157,2805.0,False
AtCoder,arc157_f,F. XY Ladder LCS,3517.0,Hard,,,,arc157,2805.0,False
AtCoder,arc158_a,A. +3 +5 +7,720.0,Easy,,,,arc158,2195.0,False
AtCoder,arc158_b,B. Sum-Product Ratio,1446.0,Medium,,,,arc158,2195.0,False
AtCoder,arc158_c,C. All Pair Digit Sums,1875.0,Medium,,,,arc158,2195.0,False
AtCoder,arc158_d,D. Equation,2893.0,Hard,,,,arc158,2195.0,False
AtCoder,arc158_e,E. All Pair Shortest Paths,2641.0,Hard,,,,arc158,2195.0,False
AtCoder,arc158_f,F. Random Radix Sort,3500.0,Hard,,,,arc158,2195.0,False
AtCoder,arc159_a,A. Copy and Paste Graph,698.0,Easy,,,,arc159,2767.0,False
AtCoder,arc159_b,B. GCD Subtraction,1438.0,Medium,,,,arc159,2767.0,False
AtCoder,arc159_c,C. Permutation Addition,2304.0,Hard,,,,arc159,2767.0,False
AtCoder,arc159_d,D. LIS 2,2056.0,Hard,,,,arc159,2767.0,False
AtCoder,arc159_e,E. Difference Sum Query,3229.0,Hard,,,,arc159,2767.0,False
AtCoder,arc159_f,F. Good Division,3250.0,Hard,,,,arc159,2767.0,False
AtCoder,arc160_a,A. Reverse and Count,1275.0,Medium,,,,arc160,1636.0,False
AtCoder,arc160_b,B. Triple Pair,1275.0,Medium,,,,arc160,1636.0,False
AtCoder,arc160_c,C. Power Up,1861.0,Medium,,,,arc160,1636.0,False
AtCoder,arc160_d,D. Mahjong,2485.0,Hard,,,,arc160,1636.0,False
AtCoder,arc160_e,E. Make Biconnected,3284.0,Hard,,,,arc160,1636.0,False
AtCoder,arc160_f,F. Count Sorted Arrays,3202.0,Hard,,,,arc160,1636.0,False
AtCoder,arc161_a,A. Make M,265.0,Easy,,,,arc161,2250.0,False
AtCoder,arc161_b,B. Exactly Three Bits,563.0,Easy,,,,arc161,2250.0,False
AtCoder,arc161_c,C. Dyed by Majority (Odd Tree),1746.0,Medium,,,,arc161,2250.0,False
AtCoder,arc161_d,D. Everywhere is Sparser than Whole (Construction),1379.0,Medium,,,,arc161,2250.0,False
AtCoder,arc161_e,E. Not Dyed by Majority (Cubic Graph),3136.0,Hard,,,,arc161,2250.0,False
AtCoder,arc161_f,F. Everywhere is Sparser than Whole (Judge),3106.0,Hard,,,,arc161,2250.0,False
AtCoder,arc162_a,A. Ekiden Race,446.0,Easy,,,,arc162,2054.0,False
AtCoder,arc162_b,B. Insertion Sort 2,1124.0,Medium,,,,arc162,2054.0,False
AtCoder,arc162_c,C. Mex Game on Tree,1655.0,Medium,,,,arc162,2054.0,False
AtCoder,arc162_d,D. Smallest Vertices,2568.0,Hard,,,,arc162,2054.0,False
AtCoder,arc162_e,E. Strange Constraints,2780.0,Hard,,,,arc162,2054.0,False
AtCoder,arc162_f,F. Montage,3190.0,Hard,,,,arc162,2054.0,False
AtCoder,arc163_a,A. Divide String,373.0,Easy,,,,arc163,2741.0,False
AtCoder,arc163_b,B. Favorite Game,936.0,Medium,,,,arc163,2741.0,False
AtCoder,arc163_c,C. Harmonic Mean,1711.0,Medium,,,,arc163,2741.0,False
AtCoder,arc163_d,D. Sum of SCC,2581.0,Hard,,,,arc163,2741.0,False
AtCoder,arc163_e,E. Chmin XOR Game,3338.0,Hard,,,,arc163,2741.0,False
AtCoder,arc163_f,F. Many Increasing Problems,3295.0,Hard,,,,arc163,2741.0,False
AtCoder,arc164_a,A. Ternary Decomposition,532.0,Easy,,,,arc164,2820.0,False
AtCoder,arc164_b,B. Switching Travel,1189.0,Medium,,,,arc164,2820.0,False
AtCoder,arc164_c,C. Reversible Card Game,1199.0,Medium,,,,arc164,2820.0,False
AtCoder,arc164_d,D. 1D Coulomb,1963.0,Medium,,,,arc164,2820.0,False
AtCoder,arc164_e,E. Segment-Tree Optimization,2651.0,Hard,,,,arc164,2820.0,False
AtCoder,arc164_f,F. Subtree Reversi,3486.0,Hard,,,,arc164,2820.0,False
AtCoder,arc165_a,A. Sum equals LCM,275.0,Easy,,,,arc165,2350.0,False
AtCoder,arc165_b,B. Sliding Window Sort 2,1364.0,Medium,,,,arc165,2350.0,False
AtCoder,arc165_c,C. Social Distance on Graph,1743.0,Medium,,,,arc165,2350.0,False
AtCoder,arc165_d,D. Substring Comparison,2589.0,Hard,,,,arc165,2350.0,False
AtCoder,arc165_e,E. Random Isolation,2783.0,Hard,,,,arc165,2350.0,False
AtCoder,arc165_f,F. Make Adjacent,3235.0,Hard,,,,arc165,2350.0,False
AtCoder,arc166_a,A. Replace C or Swap AB,1126.0,Medium,,,,arc166,2143.0,False
AtCoder,arc166_b,B. Make Multiples,1134.0,Medium,,,,arc166,2143.0,False
AtCoder,arc166_c,C. LU / RD Marking,1813.0,Medium,,,,arc166,2143.0,False
AtCoder,arc166_d,D. Interval Counts,2192.0,Hard,,,,arc166,2143.0,False
AtCoder,arc166_e,E. Fizz Buzz Difference,3279.0,Hard,,,,arc166,2143.0,False
AtCoder,arc166_f,F. Tangent Addition Formula,3692.0,Hard,,,,arc166,2143.0,False
AtCoder,arc167_a,A. Toasts for Breakfast Party,3.0,Easy,,,,arc167,2607.0,False
AtCoder,arc167_b,B. Product of Divisors,1292.0,Medium,,,,arc167,2607.0,False
AtCoder,arc167_c,C. MST on Line++,2388.0,Hard,,,,arc167,2607.0,False
AtCoder,arc167_d,D. Good Permutation,2313.0,Hard,,,,arc167,2607.0,False
AtCoder,arc167_e,E. One Square in a Triangle,3271.0,Hard,,,,arc167,2607.0,False
AtCoder,arc167_f,F. Tree Tree Tree,3951.0,Hard,,,,arc167,2607.0,False
AtCoder,arc168_a,A. <Inversion>,64.0,Easy,,,,arc168,2152.0,False
AtCoder,arc168_b,B. Arbitrary Nim,1289.0,Medium,,,,arc168,2152.0,False
AtCoder,arc168_c,C. Swap Characters,2071.0,Hard,,,,arc168,2152.0,False
AtCoder,arc168_d,D. Maximize Update,2440.0,Hard,,,,arc168,2152.0,False
AtCoder,arc168_e,E. Subsegments with Large Sums,3001.0,Hard,,,,arc168,2152.0,False
AtCoder,arc168_f,F. Up-Down Queries,,Unknown,,,,arc168,,False
AtCoder,arc169_a,A. Please Sign,1171.0,Medium,,,,arc169,4140.0,False
AtCoder,arc169_b,B. Subsegments with Small Sums,1387.0,Medium,,,,arc169,4140.0,False
AtCoder,arc169_c,C. Not So Consecutive,2005.0,Hard,,,,arc169,4140.0,False
AtCoder,arc169_d,D. Add to Make a Permutation,2812.0,Hard,,,,arc169,4140.0,False
AtCoder,arc169_e,E. Avoid Boring Matches,3333.0,Hard,,,,arc169,4140.0,False
AtCoder,arc169_f,F. Large DP Table,3434.0,Hard,,,,arc169,4140.0,False
AtCoder,arc170_a,A. Yet Another AB Problem,750.0,Easy,,,,arc170,2866.0,False
AtCoder,arc170_b,B. Arithmetic Progression Subsequence,1180.0,Medium,,,,arc170,2866.0,False
AtCoder,arc170_c,C. Prefix Mex Sequence,2028.0,Hard,,,,arc170,2866.0,False
AtCoder,arc170_d,D. Triangle Card Game,2279.0,Hard,,,,arc170,2866.0,False
AtCoder,arc170_e,E. BDFS,3174.0,Hard,,,,arc170,2866.0,False
AtCoder,arc170_f,F. Edge Deletion 2,3874.0,Hard,,,,arc170,2866.0,False
AtCoder,arc171_a,A. No Attacking,614.0,Easy,,,,arc171,2619.0,False
AtCoder,arc171_b,B. Chmax,1374.0,Medium,,,,arc171,2619.0,False
AtCoder,arc171_c,C. Swap on Tree,2244.0,Hard,,,,arc171,2619.0,False
AtCoder,arc171_d,D. Rolling Hash,2377.0,Hard,,,,arc171,2619.0,False
AtCoder,arc171_e,E. Rookhopper's Tour,3034.0,Hard,,,,arc171,2619.0,False
AtCoder,arc171_f,F. Both Reversible,3730.0,Hard,,,,arc171,2619.0,False
AtCoder,arc172_a,A. Chocolate,851.0,Medium,,,,arc172,1765.0,False
AtCoder,arc172_b,B. AtCoder Language,1284.0,Medium,,,,arc172,1765.0,False
AtCoder,arc172_c,C. Election,1498.0,Medium,,,,arc172,1765.0,False
AtCoder,arc172_d,D. Distance Ranking,2936.0,Hard,,,,arc172,1765.0,False
