platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,paid_only,tags
LeetCode,2032,Two Out of Three,1,Easy,,,77.68004883178773,False,"['Array', 'Hash Table', 'Bit Manipulation']"
LeetCode,2033,Minimum Operations to Make a Uni-Value Grid,2,Medium,,,70.7438304891201,False,"['Array', 'Math', 'Sorting', 'Matrix']"
LeetCode,2034,Stock Price Fluctuation ,2,Medium,,,49.09854212586688,False,"['Hash Table', 'Design', 'Heap (Priority Queue)', 'Data Stream', 'Ordered Set']"
LeetCode,2035,Partition Array Into Two Arrays to Minimize Sum Difference,3,Hard,,,23.610763026588593,False,"['Array', 'Two Pointers', 'Binary Search', 'Dynamic Programming', 'Bit Manipulation', 'Sorting', 'Ordered Set', 'Bitmask']"
LeetCode,2036,Maximum Alternating Subarray Sum,2,Medium,,,39.97289972899729,True,"['Array', 'Dynamic Programming']"
LeetCode,2037,Minimum Number of Moves to Seat Everyone,1,Easy,,,87.163127004296,False,"['Array', 'Greedy', 'Sorting', 'Counting Sort']"
LeetCode,2038,Remove Colored Pieces if Both Neighbors are the Same Color,2,Medium,,,63.10747573191012,False,"['Math', 'String', 'Greedy', 'Game Theory']"
LeetCode,2039,The Time When the Network Becomes Idle,2,Medium,,,55.74437750080485,False,"['Array', 'Breadth-First Search', 'Graph Theory']"
LeetCode,2040,Kth Smallest Product of Two Sorted Arrays,3,Hard,,,48.744474477416674,False,"['Array', 'Binary Search']"
LeetCode,2042,Check if Numbers Are Ascending in a Sentence,1,Easy,,,73.34211245558674,False,['String']
LeetCode,2043,Simple Bank System,2,Medium,,,69.69621804050676,False,"['Array', 'Hash Table', 'Design', 'Simulation']"
LeetCode,2044,Count Number of Maximum Bitwise-OR Subsets,2,Medium,,,89.50543596395266,False,"['Array', 'Backtracking', 'Bit Manipulation', 'Enumeration']"
LeetCode,2045,Second Minimum Time to Reach Destination,3,Hard,,,62.35040866435707,False,"['Breadth-First Search', 'Graph Theory', 'Shortest Path']"
LeetCode,2046,Sort Linked List Already Sorted Using Absolute Values,2,Medium,,,67.08202917380264,True,"['Linked List', 'Two Pointers', 'Sorting']"
LeetCode,2047,Number of Valid Words in a Sentence,1,Easy,,,31.239561135748428,False,['String']
LeetCode,2048,Next Greater Numerically Balanced Number,2,Medium,,,63.08650250476258,False,"['Hash Table', 'Math', 'Backtracking', 'Counting', 'Enumeration']"
LeetCode,2049,Count Nodes With the Highest Score,2,Medium,,,52.79007751937984,False,"['Array', 'Tree', 'Depth-First Search', 'Binary Tree']"
LeetCode,2050,Parallel Courses III,3,Hard,,,66.85195227765726,False,"['Array', 'Dynamic Programming', 'Graph Theory', 'Topological Sort']"
LeetCode,2052,Minimum Cost to Separate Sentence Into Rows,2,Medium,,,51.19217444467088,True,"['String', 'Dynamic Programming']"
LeetCode,2053,Kth Distinct String in an Array,1,Easy,,,82.14596469480433,False,"['Array', 'Hash Table', 'String', 'Counting']"
LeetCode,2054,Two Best Non-Overlapping Events,2,Medium,,,63.999431848445575,False,"['Array', 'Binary Search', 'Dynamic Programming', 'Sorting', 'Heap (Priority Queue)']"
LeetCode,2055,Plates Between Candles,2,Medium,,,47.51540214874334,False,"['Array', 'String', 'Binary Search', 'Prefix Sum']"
LeetCode,2056,Number of Valid Move Combinations On Chessboard,3,Hard,,,48.87411715828833,False,"['Array', 'String', 'Backtracking', 'Simulation']"
LeetCode,2057,Smallest Index With Equal Value,1,Easy,,,73.35434638354347,False,['Array']
LeetCode,2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,2,Medium,,,69.47040707691171,False,['Linked List']
LeetCode,2059,Minimum Operations to Convert Number,2,Medium,,,51.99658584973125,False,"['Array', 'Breadth-First Search']"
LeetCode,2060,Check if an Original String Exists Given Two Encoded Strings,3,Hard,,,43.45700378583018,False,"['String', 'Dynamic Programming']"
LeetCode,2061,Number of Spaces Cleaning Robot Cleaned,2,Medium,,,64.64423877381127,True,"['Array', 'Matrix', 'Simulation']"
LeetCode,2062,Count Vowel Substrings of a String,1,Easy,,,73.24027897903976,False,"['Hash Table', 'String']"
LeetCode,2063,Vowels of All Substrings,2,Medium,,,55.42339138818285,False,"['Math', 'String', 'Dynamic Programming', 'Combinatorics']"
LeetCode,2064,Minimized Maximum of Products Distributed to Any Store,2,Medium,,,63.13345216097329,False,"['Array', 'Binary Search', 'Greedy']"
LeetCode,2065,Maximum Path Quality of a Graph,3,Hard,,,62.40285204991088,False,"['Array', 'Backtracking', 'Graph Theory']"
LeetCode,2067,Number of Equal Count Substrings,2,Medium,,,45.65432370069223,True,"['Hash Table', 'String', 'Sliding Window', 'Counting']"
LeetCode,2068,Check Whether Two Strings are Almost Equivalent,1,Easy,,,64.35609347760976,False,"['Hash Table', 'String', 'Counting']"
LeetCode,2069,Walking Robot Simulation II,2,Medium,,,43.17363077693656,False,"['Design', 'Simulation']"
LeetCode,2070,Most Beautiful Item for Each Query,2,Medium,,,62.054133593672624,False,"['Array', 'Binary Search', 'Sorting']"
LeetCode,2071,Maximum Number of Tasks You Can Assign,3,Hard,,,50.00781507789027,False,"['Array', 'Two Pointers', 'Binary Search', 'Greedy', 'Queue', 'Sorting', 'Monotonic Queue']"
LeetCode,2073,Time Needed to Buy Tickets,1,Easy,,,72.76586088604724,False,"['Array', 'Queue', 'Simulation']"
LeetCode,2074,Reverse Nodes in Even Length Groups,2,Medium,,,64.34275556513191,False,['Linked List']
LeetCode,2075,Decode the Slanted Ciphertext,2,Medium,,,67.60060395194644,False,"['String', 'Simulation']"
LeetCode,2076,Process Restricted Friend Requests,3,Hard,,,60.778027874406014,False,"['Union-Find', 'Graph Theory']"
LeetCode,2077,Paths in Maze That Lead to Same Room,2,Medium,,,56.68866226754648,True,['Graph Theory']
LeetCode,2078,Two Furthest Houses With Different Colors,1,Easy,,,71.77064133696115,False,"['Array', 'Greedy']"
LeetCode,2079,Watering Plants,2,Medium,,,79.97076190367419,False,"['Array', 'Simulation']"
LeetCode,2080,Range Frequency Queries,2,Medium,,,43.404356341622645,False,"['Array', 'Hash Table', 'Binary Search', 'Design', 'Segment Tree']"
LeetCode,2081,Sum of k-Mirror Numbers,3,Hard,,,63.60733129686198,False,"['Math', 'Enumeration']"
LeetCode,2083,Substrings That Begin and End With the Same Letter,2,Medium,,,74.43115673616255,True,"['Hash Table', 'Math', 'String', 'Counting', 'Prefix Sum']"
LeetCode,2085,Count Common Words With One Occurrence,1,Easy,,,73.48785757720822,False,"['Array', 'Hash Table', 'String', 'Counting']"
LeetCode,2086,Minimum Number of Food Buckets to Feed the Hamsters,2,Medium,,,48.39854313538524,False,"['String', 'Dynamic Programming', 'Greedy']"
LeetCode,2087,Minimum Cost Homecoming of a Robot in a Grid,2,Medium,,,51.79602787196781,False,"['Array', 'Greedy']"
LeetCode,2088,Count Fertile Pyramids in a Land,3,Hard,,,66.49141950203354,False,"['Array', 'Dynamic Programming', 'Matrix']"
LeetCode,2089,Find Target Indices After Sorting Array,1,Easy,,,78.05525124766235,False,"['Array', 'Binary Search', 'Sorting']"
LeetCode,2090,K Radius Subarray Averages,2,Medium,,,46.265544632181275,False,"['Array', 'Sliding Window']"
LeetCode,2091,Removing Minimum and Maximum From Array,2,Medium,,,56.51735874744725,False,"['Array', 'Greedy']"
LeetCode,2092,Find All People With Secret,3,Hard,,,48.42004486803938,False,"['Depth-First Search', 'Breadth-First Search', 'Union-Find', 'Graph Theory', 'Sorting']"
LeetCode,2093,Minimum Cost to Reach City With Discounts,2,Medium,,,61.010025993316006,True,"['Graph Theory', 'Heap (Priority Queue)', 'Shortest Path']"
LeetCode,2094,Finding 3-Digit Even Numbers,1,Easy,,,78.63068002108594,False,"['Array', 'Hash Table', 'Recursion', 'Sorting', 'Enumeration']"
LeetCode,2095,Delete the Middle Node of a Linked List,2,Medium,,,60.92477188156672,False,"['Linked List', 'Two Pointers']"
LeetCode,2096,Step-By-Step Directions From a Binary Tree Node to Another,2,Medium,,,56.444220893916174,False,"['String', 'Tree', 'Depth-First Search', 'Binary Tree']"
LeetCode,2097,Valid Arrangement of Pairs,3,Hard,,,66.60903221712854,False,"['Array', 'Depth-First Search', 'Graph Theory', 'Eulerian Circuit']"
LeetCode,2098,Subsequence of Size K With the Largest Even Sum,2,Medium,,,35.60020235600202,True,"['Array', 'Greedy', 'Sorting']"
LeetCode,2099,Find Subsequence of Length K With the Largest Sum,1,Easy,,,57.35468843557888,False,"['Array', 'Hash Table', 'Sorting', 'Heap (Priority Queue)']"
LeetCode,2100,Find Good Days to Rob the Bank,2,Medium,,,51.76200957589236,False,"['Array', 'Dynamic Programming', 'Prefix Sum']"
LeetCode,2101,Detonate the Maximum Bombs,2,Medium,,,50.22813479193008,False,"['Array', 'Math', 'Depth-First Search', 'Breadth-First Search', 'Graph Theory', 'Geometry']"
LeetCode,2102,Sequentially Ordinal Rank Tracker,3,Hard,,,61.4046583665932,False,"['Design', 'Heap (Priority Queue)', 'Data Stream', 'Ordered Set']"
LeetCode,2103,Rings and Rods,1,Easy,,,81.52200566524331,False,"['Hash Table', 'String']"
LeetCode,2104,Sum of Subarray Ranges,2,Medium,,,61.3319766518941,False,"['Array', 'Stack', 'Monotonic Stack']"
LeetCode,2105,Watering Plants II,2,Medium,,,48.79146271016388,False,"['Array', 'Two Pointers', 'Simulation']"
LeetCode,2106,Maximum Fruits Harvested After at Most K Steps,3,Hard,,,61.00286753931473,False,"['Array', 'Binary Search', 'Sliding Window', 'Prefix Sum']"
LeetCode,2107,Number of Unique Flavors After Sharing K Candies,2,Medium,,,62.26799811784388,True,"['Array', 'Hash Table', 'Sliding Window']"
LeetCode,2108,Find First Palindromic String in the Array,1,Easy,,,84.00178195852664,False,"['Array', 'Two Pointers', 'String']"
LeetCode,2109,Adding Spaces to a String,2,Medium,,,71.82964173189778,False,"['Array', 'Two Pointers', 'String', 'Simulation']"
LeetCode,2110,Number of Smooth Descent Periods of a Stock,2,Medium,,,67.71650243093717,False,"['Array', 'Math', 'Two Pointers', 'Dynamic Programming', 'Sliding Window']"
LeetCode,2111,Minimum Operations to Make the Array K-Increasing,3,Hard,,,40.6686405132001,False,"['Array', 'Binary Search']"
LeetCode,2113,Elements in Array After Removing and Replacing Elements,2,Medium,,,70.21696252465483,True,['Array']
LeetCode,2114,Maximum Number of Words Found in Sentences,1,Easy,,,86.69408287433826,False,"['Array', 'String']"
LeetCode,2115,Find All Possible Recipes from Given Supplies,2,Medium,,,56.94571777828711,False,"['Array', 'Hash Table', 'String', 'Graph Theory', 'Topological Sort']"
LeetCode,2116,Check if a Parentheses String Can Be Valid,2,Medium,,,45.200064259240136,False,"['String', 'Stack', 'Greedy']"
LeetCode,2117,Abbreviating the Product of a Range,3,Hard,,,24.880065326120242,False,"['Math', 'Number Theory']"
LeetCode,2119,A Number After a Double Reversal,1,Easy,,,82.26565124874006,False,['Math']
LeetCode,2120,Execution of All Suffix Instructions Staying in a Grid,2,Medium,,,82.17009042043418,False,"['String', 'Simulation']"
LeetCode,2121,Intervals Between Identical Elements,2,Medium,,,48.076599262173374,False,"['Array', 'Hash Table', 'Prefix Sum']"
LeetCode,2122,Recover the Original Array,3,Hard,,,41.662534636138254,False,"['Array', 'Hash Table', 'Two Pointers', 'Sorting', 'Enumeration']"
LeetCode,2123,Minimum Operations to Remove Adjacent Ones in Matrix,3,Hard,,,43.34832904884319,True,"['Array', 'Depth-First Search', 'Graph Theory', 'Matrix']"
LeetCode,2124,Check if All A's Appears Before All B's,1,Easy,,,73.32267829308515,False,['String']
LeetCode,2125,Number of Laser Beams in a Bank,2,Medium,,,87.00511479235526,False,"['Array', 'Math', 'String', 'Matrix']"
LeetCode,2126,Destroying Asteroids,2,Medium,,,59.77025304204463,False,"['Array', 'Greedy', 'Sorting']"
LeetCode,2127,Maximum Employees to Be Invited to a Meeting,3,Hard,,,61.82615228734293,False,"['Array', 'Dynamic Programming', 'Depth-First Search', 'Graph Theory', 'Topological Sort']"
LeetCode,2128,Remove All Ones With Row and Column Flips,2,Medium,,,76.18463962879468,True,"['Array', 'Math', 'Bit Manipulation', 'Matrix']"
LeetCode,2129,Capitalize the Title,1,Easy,,,68.2496691181487,False,['String']
LeetCode,2130,Maximum Twin Sum of a Linked List,2,Medium,,,83.22667560303675,False,"['Linked List', 'Two Pointers', 'Stack']"
LeetCode,2131,Longest Palindrome by Concatenating Two Letter Words,2,Medium,,,53.506455112027005,False,"['Array', 'Hash Table', 'String', 'Greedy', 'Counting']"
LeetCode,2132,Stamping the Grid,3,Hard,,,35.41504385816371,False,"['Array', 'Greedy', 'Matrix', 'Prefix Sum']"
LeetCode,2133,Check if Every Row and Column Contains All Numbers,1,Easy,,,54.20648081133821,False,"['Array', 'Hash Table', 'Matrix']"
LeetCode,2134,Minimum Swaps to Group All 1's Together II,2,Medium,,,65.67098535798713,False,"['Array', 'Sliding Window']"
LeetCode,2135,Count Words Obtained After Adding a Letter,2,Medium,,,44.10757379364126,False,"['Array', 'Hash Table', 'String', 'Bit Manipulation', 'Sorting']"
LeetCode,2136,Earliest Possible Day of Full Bloom,3,Hard,,,71.19773319038137,False,"['Array', 'Greedy', 'Sorting']"
LeetCode,2137,Pour Water Between Buckets to Make Water Levels Equal,2,Medium,,,68.60706860706861,True,"['Array', 'Binary Search']"
LeetCode,2138,Divide a String Into Groups of Size k,1,Easy,,,77.01275092952932,False,"['String', 'Simulation']"
LeetCode,2139,Minimum Moves to Reach Target Score,2,Medium,,,52.49630625140863,False,"['Math', 'Greedy']"
LeetCode,2140,Solving Questions With Brainpower,2,Medium,,,60.23430981737277,False,"['Array', 'Dynamic Programming']"
LeetCode,2141,Maximum Running Time of N Computers,3,Hard,,,56.41026661360923,False,"['Array', 'Binary Search', 'Greedy', 'Sorting']"
LeetCode,2143,Choose Numbers From Two Arrays in Range,3,Hard,,,52.876608629825895,True,"['Array', 'Dynamic Programming']"
LeetCode,2144,Minimum Cost of Buying Candies With Discount,1,Easy,,,71.53419111295113,False,"['Array', 'Greedy', 'Sorting']"
LeetCode,2145,Count the Hidden Sequences,2,Medium,,,56.747358811683156,False,"['Array', 'Prefix Sum']"
LeetCode,2146,K Highest Ranked Items Within a Price Range,2,Medium,,,46.85107278081615,False,"['Array', 'Breadth-First Search', 'Sorting', 'Heap (Priority Queue)', 'Matrix']"
LeetCode,2147,Number of Ways to Divide a Long Corridor,3,Hard,,,54.61382901568322,False,"['Math', 'String', 'Dynamic Programming']"
LeetCode,2148,Count Elements With Strictly Smaller and Greater Elements ,1,Easy,,,60.0314472120837,False,"['Array', 'Sorting', 'Counting']"
LeetCode,2149,Rearrange Array Elements by Sign,2,Medium,,,84.69204669946286,False,"['Array', 'Two Pointers', 'Simulation']"
LeetCode,2150,Find All Lonely Numbers in the Array,2,Medium,,,63.22524643983603,False,"['Array', 'Hash Table', 'Counting']"
LeetCode,2151,Maximum Good People Based on Statements,3,Hard,,,52.563446428033835,False,"['Array', 'Backtracking', 'Bit Manipulation', 'Enumeration']"
LeetCode,2152,Minimum Number of Lines to Cover Points,2,Medium,,,44.06444748442013,True,"['Array', 'Hash Table', 'Math', 'Dynamic Programming', 'Backtracking', 'Bit Manipulation', 'Geometry', 'Bitmask']"
LeetCode,2154,Keep Multiplying Found Values by Two,1,Easy,,,75.00891555397057,False,"['Array', 'Hash Table', 'Sorting', 'Simulation']"
LeetCode,2155,All Divisions With the Highest Score of a Binary Array,2,Medium,,,65.60932557367309,False,['Array']
LeetCode,2156,Find Substring With Given Hash Value,3,Hard,,,26.40655445939519,False,"['String', 'Sliding Window', 'Rolling Hash', 'Hash Function']"
LeetCode,2157,Groups of Strings,3,Hard,,,27.883723560683183,False,"['Array', 'Hash Table', 'String', 'Bit Manipulation', 'Union-Find']"
LeetCode,2158,Amount of New Area Painted Each Day,3,Hard,,,55.67742259582378,True,"['Array', 'Segment Tree', 'Ordered Set']"
LeetCode,2160,Minimum Sum of Four Digit Number After Splitting Digits,1,Easy,,,86.30696699842849,False,"['Math', 'Greedy', 'Sorting']"
LeetCode,2161,Partition Array According to Given Pivot,2,Medium,,,90.78527570126546,False,"['Array', 'Two Pointers', 'Simulation']"
LeetCode,2162,Minimum Cost to Set Cooking Time,2,Medium,,,41.731022017745644,False,"['Math', 'Enumeration']"
LeetCode,2163,Minimum Difference in Sums After Removal of Elements,3,Hard,,,69.62918630458094,False,"['Array', 'Dynamic Programming', 'Heap (Priority Queue)']"
LeetCode,2164,Sort Even and Odd Indices Independently,1,Easy,,,63.44432075026144,False,"['Array', 'Sorting']"
LeetCode,2165,Smallest Value of the Rearranged Number,2,Medium,,,53.590074051420956,False,"['Math', 'Sorting']"
LeetCode,2166,Design Bitset,2,Medium,,,32.77035485853459,False,"['Array', 'Hash Table', 'String', 'Design']"
LeetCode,2167,Minimum Time to Remove All Cars Containing Illegal Goods,3,Hard,,,41.97837837837838,False,"['String', 'Dynamic Programming']"
LeetCode,2168,Unique Substrings With Equal Digit Frequency,2,Medium,,,64.62650913551553,True,"['Hash Table', 'String', 'Rolling Hash', 'Counting', 'Hash Function']"
LeetCode,2169,Count Operations to Obtain Zero,1,Easy,,,79.80255704806602,False,"['Math', 'Simulation']"
LeetCode,2170,Minimum Operations to Make the Array Alternating,2,Medium,,,35.77290586566852,False,"['Array', 'Hash Table', 'Greedy', 'Counting']"
LeetCode,2171,Removing Minimum Number of Magic Beans,2,Medium,,,44.688689521804584,False,"['Array', 'Greedy', 'Sorting', 'Enumeration', 'Prefix Sum']"
LeetCode,2172,Maximum AND Sum of Array,3,Hard,,,50.78732530787325,False,"['Array', 'Dynamic Programming', 'Bit Manipulation', 'Bitmask']"
LeetCode,2174,Remove All Ones With Row and Column Flips II,2,Medium,,,67.37138830162085,True,"['Array', 'Bit Manipulation', 'Breadth-First Search', 'Matrix']"
LeetCode,2176,Count Equal and Divisible Pairs in an Array,1,Easy,,,83.83463785845231,False,['Array']
LeetCode,2177,Find Three Consecutive Integers That Sum to a Given Number,2,Medium,,,65.24261301937474,False,"['Math', 'Simulation']"
LeetCode,2178,Maximum Split of Positive Even Integers,2,Medium,,,59.790416982877815,False,"['Math', 'Backtracking', 'Greedy']"
LeetCode,2179,Count Good Triplets in an Array,3,Hard,,,65.42724347515195,False,"['Array', 'Binary Search', 'Divide and Conquer', 'Binary Indexed Tree', 'Segment Tree', 'Merge Sort', 'Ordered Set']"
LeetCode,2180,Count Integers With Even Digit Sum,1,Easy,,,70.47890810327638,False,"['Math', 'Simulation']"
LeetCode,2181,Merge Nodes in Between Zeros,2,Medium,,,89.67501405781807,False,"['Linked List', 'Simulation']"
LeetCode,2182,Construct String With Repeat Limit,2,Medium,,,70.81222509946218,False,"['Hash Table', 'String', 'Greedy', 'Heap (Priority Queue)', 'Counting']"
LeetCode,2183,Count Array Pairs Divisible by K,3,Hard,,,30.76893443254488,False,"['Array', 'Hash Table', 'Math', 'Counting', 'Number Theory']"
LeetCode,2184,Number of Ways to Build Sturdy Brick Wall,2,Medium,,,49.504613890237984,True,"['Array', 'Dynamic Programming', 'Bit Manipulation', 'Bitmask']"
LeetCode,2185,Counting Words With a Given Prefix,1,Easy,,,84.43177799162697,False,"['Array', 'String', 'String Matching']"
LeetCode,2186,Minimum Number of Steps to Make Two Strings Anagram II,2,Medium,,,73.0928421247504,False,"['Hash Table', 'String', 'Counting']"
LeetCode,2187,Minimum Time to Complete Trips,2,Medium,,,39.80512768800262,False,"['Array', 'Binary Search']"
LeetCode,2188,Minimum Time to Finish the Race,3,Hard,,,43.37320056283148,False,"['Array', 'Dynamic Programming']"
LeetCode,2189,Number of Ways to Build House of Cards,2,Medium,,,62.83610755441741,True,"['Math', 'Dynamic Programming']"
LeetCode,2190,Most Frequent Number Following Key In an Array,1,Easy,,,59.51861954053159,False,"['Array', 'Hash Table', 'Counting']"
LeetCode,2191,Sort the Jumbled Numbers,2,Medium,,,59.9586066014407,False,"['Array', 'Sorting']"
LeetCode,2192,All Ancestors of a Node in a Directed Acyclic Graph,2,Medium,,,62.201523809523806,False,"['Depth-First Search', 'Breadth-First Search', 'Graph Theory', 'Topological Sort']"
LeetCode,2193,Minimum Number of Moves to Make Palindrome,3,Hard,,,52.84040737034202,False,"['Two Pointers', 'String', 'Greedy', 'Binary Indexed Tree']"
LeetCode,2194,Cells in a Range on an Excel Sheet,1,Easy,,,84.21554188685784,False,['String']
LeetCode,2195,Append K Integers With Minimal Sum,2,Medium,,,27.067801843927832,False,"['Array', 'Math', 'Greedy', 'Sorting']"
LeetCode,2196,Create Binary Tree From Descriptions,2,Medium,,,83.93038012627753,False,"['Array', 'Hash Table', 'Tree', 'Binary Tree']"
LeetCode,2197,Replace Non-Coprime Numbers in Array,3,Hard,,,57.6662265962554,False,"['Array', 'Math', 'Stack', 'Number Theory']"
LeetCode,2198,Number of Single Divisor Triplets,2,Medium,,,54.945429740791276,True,"['Array', 'Counting', 'Enumeration']"
LeetCode,2200,Find All K-Distant Indices in an Array,1,Easy,,,77.26636015261204,False,"['Array', 'Two Pointers']"
LeetCode,2201,Count Artifacts That Can Be Extracted,2,Medium,,,57.280093154140985,False,"['Array', 'Hash Table', 'Simulation']"
LeetCode,2202,Maximize the Topmost Element After K Moves,2,Medium,,,24.10769846893195,False,"['Array', 'Greedy']"
LeetCode,2203,Minimum Weighted Subgraph With the Required Paths,3,Hard,,,42.40305149396059,False,"['Graph Theory', 'Heap (Priority Queue)', 'Shortest Path']"
LeetCode,2204,Distance to a Cycle in Undirected Graph,3,Hard,,,73.75049583498611,True,"['Depth-First Search', 'Breadth-First Search', 'Graph Theory', 'Topological Sort']"
LeetCode,2206,Divide Array Into Equal Pairs,1,Easy,,,79.24963625025983,False,"['Array', 'Hash Table', 'Bit Manipulation', 'Counting']"
LeetCode,2207,Maximize Number of Subsequences in a String,2,Medium,,,36.12408654535034,False,"['String', 'Greedy', 'Prefix Sum']"
LeetCode,2208,Minimum Operations to Halve Array Sum,2,Medium,,,50.225311513692006,False,"['Array', 'Greedy', 'Heap (Priority Queue)']"
LeetCode,2209,Minimum White Tiles After Covering With Carpets,3,Hard,,,38.9629350539255,False,"['String', 'Dynamic Programming', 'Prefix Sum']"
LeetCode,2210,Count Hills and Valleys in an Array,1,Easy,,,68.9146829940349,False,['Array']
LeetCode,2211,Count Collisions on a Road,2,Medium,,,58.110112399706935,False,"['String', 'Stack', 'Simulation']"
LeetCode,2212,Maximum Points in an Archery Competition,2,Medium,,,51.57095591064146,False,"['Array', 'Backtracking', 'Bit Manipulation', 'Enumeration']"
LeetCode,2213,Longest Substring of One Repeating Character,3,Hard,,,34.57831926898687,False,"['Array', 'String', 'Segment Tree', 'Ordered Set']"
LeetCode,2214,Minimum Health to Beat Game,2,Medium,,,58.85473732772043,True,"['Array', 'Greedy']"
LeetCode,2215,Find the Difference of Two Arrays,1,Easy,,,81.47584068674112,False,"['Array', 'Hash Table']"
LeetCode,2216,Minimum Deletions to Make Array Beautiful,2,Medium,,,50.04264236458004,False,"['Array', 'Stack', 'Greedy']"
LeetCode,2217,Find Palindrome With Fixed Length,2,Medium,,,38.08809214795587,False,"['Array', 'Math']"
LeetCode,2218,Maximum Value of K Coins From Piles,3,Hard,,,60.465825210303606,False,"['Array', 'Dynamic Programming', 'Prefix Sum']"
LeetCode,2219,Maximum Sum Score of Array,2,Medium,,,62.7088179319095,True,"['Array', 'Prefix Sum']"
LeetCode,2220,Minimum Bit Flips to Convert Number,1,Easy,,,87.9119380183326,False,['Bit Manipulation']
LeetCode,2221,Find Triangular Sum of an Array,2,Medium,,,81.9934322549258,False,"['Array', 'Math', 'Simulation', 'Combinatorics', 'Number Theory']"
LeetCode,2222,Number of Ways to Select Buildings,2,Medium,,,50.93077016668695,False,"['String', 'Dynamic Programming', 'Prefix Sum']"
LeetCode,2223,Sum of Scores of Built Strings,3,Hard,,,49.28514103974081,False,"['String', 'Binary Search', 'Rolling Hash', 'Suffix Array', 'String Matching', 'Hash Function']"
LeetCode,2224,Minimum Number of Operations to Convert Time,1,Easy,,,66.48703585525539,False,"['String', 'Greedy']"
LeetCode,2225,Find Players With Zero or One Losses,2,Medium,,,72.43318281254953,False,"['Array', 'Hash Table', 'Sorting', 'Counting']"
LeetCode,2226,Maximum Candies Allocated to K Children,2,Medium,,,49.8680244012438,False,"['Array', 'Binary Search']"
LeetCode,2227,Encrypt and Decrypt Strings,3,Hard,,,38.52101634485277,False,"['Array', 'Hash Table', 'String', 'Design', 'Trie']"
LeetCode,2229,Check if an Array Is Consecutive,1,Easy,,,62.218451095340946,True,"['Array', 'Hash Table', 'Sorting']"
LeetCode,2231,Largest Number After Digit Swaps by Parity,1,Easy,,,65.47042446893711,False,"['Sorting', 'Heap (Priority Queue)']"
LeetCode,2232,Minimize Result by Adding Parentheses to Expression,2,Medium,,,68.22216712124968,False,"['String', 'Enumeration']"
LeetCode,2233,Maximum Product After K Increments,2,Medium,,,44.067271104429935,False,"['Array', 'Greedy', 'Heap (Priority Queue)']"
LeetCode,2234,Maximum Total Beauty of the Gardens,3,Hard,,,30.14166923313828,False,"['Array', 'Two Pointers', 'Binary Search', 'Greedy', 'Sorting', 'Enumeration', 'Prefix Sum']"
LeetCode,2235,Add Two Integers,1,Easy,,,87.97687670135097,False,['Math']
LeetCode,2236,Root Equals Sum of Children,1,Easy,,,85.02538010835491,False,"['Tree', 'Binary Tree']"
LeetCode,2237,Count Positions on Street With Required Brightness,2,Medium,,,63.05893696516813,True,"['Array', 'Prefix Sum']"
LeetCode,2239,Find Closest Number to Zero,1,Easy,,,48.0025013240995,False,['Array']
LeetCode,2240,Number of Ways to Buy Pens and Pencils,2,Medium,,,56.937570303712036,False,"['Math', 'Enumeration']"
LeetCode,2241,Design an ATM Machine,2,Medium,,,45.386768354538674,False,"['Array', 'Greedy', 'Design']"
LeetCode,2242,Maximum Score of a Node Sequence,3,Hard,,,40.16464956041252,False,"['Array', 'Graph Theory', 'Sorting', 'Enumeration']"
LeetCode,2243,Calculate Digit Sum of a String,1,Easy,,,67.87779397473275,False,"['String', 'Simulation']"
LeetCode,2244,Minimum Rounds to Complete All Tasks,2,Medium,,,63.341448327503315,False,"['Array', 'Hash Table', 'Greedy', 'Counting']"
LeetCode,2245,Maximum Trailing Zeros in a Cornered Path,2,Medium,,,37.72384363331555,False,"['Array', 'Matrix', 'Prefix Sum']"
LeetCode,2246,Longest Path With Different Adjacent Characters,3,Hard,,,54.00146716642023,False,"['Array', 'String', 'Tree', 'Depth-First Search', 'Graph Theory', 'Topological Sort']"
LeetCode,2247,Maximum Cost of Trip With K Highways,3,Hard,,,50.694588430437484,True,"['Dynamic Programming', 'Bit Manipulation', 'Graph Theory', 'Bitmask']"
LeetCode,2248,Intersection of Multiple Arrays,1,Easy,,,68.73887101308925,False,"['Array', 'Hash Table', 'Sorting', 'Counting']"
LeetCode,2249,Count Lattice Points Inside a Circle,2,Medium,,,56.83512275182932,False,"['Array', 'Hash Table', 'Math', 'Geometry', 'Enumeration']"
LeetCode,2250,Count Number of Rectangles Containing Each Point,2,Medium,,,37.672662386285786,False,"['Array', 'Hash Table', 'Binary Search', 'Binary Indexed Tree', 'Sorting']"
LeetCode,2251,Number of Flowers in Full Bloom,3,Hard,,,57.931817230846484,False,"['Array', 'Hash Table', 'Binary Search', 'Sorting', 'Prefix Sum', 'Ordered Set']"
LeetCode,2254,Design Video Sharing Platform,3,Hard,,,64.27851785514385,True,"['Hash Table', 'Design', 'Heap (Priority Queue)']"
LeetCode,2255,Count Prefixes of a Given String,1,Easy,,,74.32680588283091,False,"['Array', 'String']"
LeetCode,2256,Minimum Average Difference,2,Medium,,,43.920703670434634,False,"['Array', 'Prefix Sum']"
